state,st_fips,year,n_deaths,pop,adj_rate,adj_rate_se,crude_rate,crude_lower,crude_upper,crude_se,adj_rate_lower,adj_rate_upper
Georgia,13,2006,830,9155813,8.942669284,0.311424778,9.065279075,8.448544631,9.682013518,0.31466043,8.332276718,9.553061849
Georgia,13,2007,923,9349988,9.686247911,0.320144458,9.871670423,9.234807643,10.508533204,0.32492999,9.058764774,10.313731048
Georgia,13,2008,935,9504843,9.708188544,0.319263687,9.837090418,9.206544194,10.467636642,0.321707257,9.082431717,10.333945371
Georgia,13,2009,1007,9620846,10.319948477,0.327513541,10.466854994,9.820371347,11.113338641,0.329838595,9.678021937,10.961875016
Georgia,13,2010,1054,9687653,10.70988488,0.332080304,10.879828169,10.222990876,11.536665461,0.335121068,10.059007486,11.360762275
Georgia,13,2011,1058,9815210,10.66082107,0.330413716,10.779188627,10.129658485,11.428718768,0.331392929,10.013210186,11.308431954
Georgia,13,2012,1056,9919945,10.593271506,0.329014671,10.645220311,10.003155652,11.287284971,0.32758401,9.948402751,11.238140261
Georgia,13,2013,1098,9992167,10.820396035,0.330047618,10.988607376,10.338631022,11.638583731,0.331620589,10.173502705,11.467289366
Georgia,13,2014,1206,10097343,11.89783311,0.346281709,11.94373609,11.269638746,12.617833434,0.343927216,11.21912096,12.57654526
Georgia,13,2015,1302,10214860,12.679737112,0.355502376,12.746136511,12.053781014,13.438492008,0.353242601,11.982952454,13.376521769
Georgia,13,2016,1394,10310371,13.334855241,0.362091654,13.520367017,12.810604328,14.230129706,0.362123821,12.6251556,14.044554883
Georgia,13,2017,1537,10429379,14.697901204,0.38007479,14.737214939,14.000440491,15.473989386,0.37590533,13.952954615,15.442847793
Georgia,13,2018,1404,10519475,13.240863948,0.359313565,13.34667367,12.648528786,14.044818553,0.356196369,12.536609362,13.945118535
Georgia,13,2019,1408,10617423,13.07574261,0.354776229,13.261221673,12.568532693,13.953910653,0.353412745,12.3803812,13.771104019
Hawaii,15,1999,80,1210300,6.529275578,0.730324094,6.609931422,5.241279022,8.226654549,0.739012799,5.177323776,8.126271091
Hawaii,15,2000,63,1211537,5.148086693,0.6490404,5.200006273,3.99584082,6.653044026,0.65513921,3.955944258,6.586616558
Hawaii,15,2001,77,1225948,6.184982593,0.705799962,6.280853674,4.956724102,7.849999347,0.715769705,4.881064562,7.730176794
Hawaii,15,2002,77,1239613,6.125137926,0.70006293,6.211616045,4.90208315,7.763464081,0.707879345,4.833836349,7.655381134
Hawaii,15,2003,92,1251154,7.110400352,0.744479798,7.353211515,5.927717931,9.018052134,0.766625295,5.724867739,8.730007344
Hawaii,15,2004,103,1273569,7.954639625,0.789426562,8.087508411,6.525612082,9.649404741,0.796885883,6.407363563,9.501915687
Hawaii,15,2005,126,1292729,9.444270086,0.848561089,9.74682242,8.044923148,11.448721691,0.868315955,7.781090352,11.107449821
Hawaii,15,2006,86,1309731,6.436728157,0.699234364,6.56623383,5.252133453,8.109233117,0.708055203,5.141400983,7.9591431010000004
Hawaii,15,2007,136,1315675,10.035432923,0.871029621,10.33689931,8.599590976,12.074207644,0.886381803,8.328214866,11.74265098
Hawaii,15,2008,123,1332213,8.960910798,0.816298589,9.232757825,7.601077939,10.86443771,0.832489737,7.360965564,10.560856032
Hawaii,15,2009,136,1346717,9.603349569,0.836558254,10.098632452,8.401369298,11.795895606,0.865950589,7.963695392,11.243003746
Hawaii,15,2010,151,1360301,10.881047668,0.903086969,11.100484378,9.329928948,12.871039809000001,0.903344607,9.110997208,12.651098127
Hawaii,15,2011,180,1374810,12.398746282,0.94763866,13.092718267,11.180006007,15.005430526,0.975873602,10.54137451,14.256118055
Hawaii,15,2012,155,1392313,10.972887584,0.90117809,11.132554246,9.379945227,12.885163265,0.894188275,9.206578528,12.739196639
Hawaii,15,2013,158,1404054,11.008678355,0.899889441,11.253128441,9.498436814,13.007820068,0.89525083,9.24489505,12.77246166
Hawaii,15,2014,157,1419561,10.85275345,0.887649703,11.059757207,9.329734361,12.789780052,0.882664717,9.112960033,12.592546867
Hawaii,15,2015,169,1431603,11.328143071,0.897822874,11.804948718,10.025125681,13.584771756,0.908072978,9.568410237,13.087875905
Hawaii,15,2016,191,1428557,12.751268871,0.951924739,13.370135038,11.473974162,15.266295914,0.967429018,10.885496383,14.617041359
Hawaii,15,2017,203,1427538,13.79606606,0.997714991,14.220286956,12.264072731,16.176501181,0.998068482,11.840544677,15.751587443
Hawaii,15,2018,213,1420491,14.325048814,1.012523942,14.994815173,12.981056673,17.008573673,1.027427806,12.340501887,16.30959574
Hawaii,15,2019,242,1415872,15.88199842,1.05884167,17.091940514,14.938465878,19.245415151,1.098711549,13.806668746,17.957328093
Idaho,16,1999,64,1275674,5.280424867,0.660914354,5.016955743,3.863657956,6.406552144,0.627119468,4.066560799,6.742996946
Idaho,16,2000,64,1293953,5.130942415,0.642488873,4.946083822,3.809078073,6.316050119,0.618260478,3.951441373,6.552110845
Idaho,16,2001,98,1319962,7.823151691,0.791868264,7.424456159,6.027544732,9.048036231,0.749983328,6.3512257,9.533918502
Idaho,16,2002,117,1340372,9.133207175,0.847061927,8.728920031,7.147221704,10.310618358,0.806988942,7.472965798,10.793448551
Idaho,16,2003,102,1363380,7.90783889,0.786466175,7.481406504,6.029498036,8.933314973,0.740769627,6.366365186,9.449312593
Idaho,16,2004,98,1391802,7.401543268,0.75264711,7.041231439,5.716423744,8.581007931,0.711271786,6.002133482,9.029290663
Idaho,16,2005,109,1428241,8.0535426,0.777276686,7.631765227,6.199023781,9.064506673,0.730990534,6.530080296,9.577004904
Idaho,16,2006,130,1468669,9.337555893,0.825973927,8.851551984,7.329940352,10.373163615,0.776332465,7.718646996,10.95646479
Idaho,16,2007,126,1505105,8.645012084,0.776835124,8.371508965,6.909754108,9.833263821,0.745793294,7.122415241,10.167608926
Idaho,16,2008,146,1534320,9.800822155,0.821794173,9.515616038,7.972080785,11.059151292,0.787517987,8.190105575,11.411538735
Idaho,16,2009,171,1554439,11.59249223,0.897982408,11.000753326,9.351906007,12.649600646,0.841248633,9.832446711,13.352537749
Idaho,16,2010,178,1567582,11.810164653,0.898622638,11.355067869,9.686915162,13.023220576,0.85109832,10.048864283,13.571465023
Idaho,16,2011,193,1584985,12.860009387,0.941184154,12.176771389,10.458825149,13.89471763,0.876503184,11.015288446,14.704730328
Idaho,16,2012,181,1595728,11.917299869,0.902367081,11.342785237,9.690304166,12.995266307,0.843102587,10.14866039,13.685939347
Idaho,16,2013,207,1612136,13.353223234,0.943908625,12.840107783,11.090907383,14.589308182,0.892449184,11.50316233,15.203284138
Idaho,16,2014,212,1634464,13.709714146,0.95889548,12.970612996,11.224595295,14.716630698,0.890825358,11.830279005,15.589149286
Idaho,16,2015,218,1654930,14.194051413,0.980337522,13.172762594,11.424105358,14.92141983,0.892172059,12.27258987,16.115512956
Idaho,16,2016,243,1683140,15.220801896,0.996968327,14.43730171,12.62204117,16.252562249,0.926153336,13.266743976,17.174859817
Idaho,16,2017,236,1716943,14.357123056,0.952741217,13.745360213,11.991656605,15.49906382,0.894746739,12.489750271,16.224495841
Idaho,16,2018,250,1754208,14.605778512,0.943616154,14.251445667,12.484818159,16.018073174,0.901340565,12.75629085,16.455266173
Idaho,16,2019,265,1787065,15.105260033,0.949655584,14.828783508,13.043370646,16.614196371,0.91092493,13.243935088,16.966584978
Illinois,17,1999,825,12359020,6.703286732,0.233749384,6.675286552,6.219775403,7.1307977,0.232403647,6.245137939,7.161435525
Illinois,17,2000,868,12419293,6.996433341,0.237654026,6.989125709,6.524161997,7.454089423,0.237226384,6.530631449,7.462235232
Illinois,17,2001,892,12488445,7.142282473,0.239299884,7.142602622,6.673864654,7.61134059,0.239152025,6.673254701,7.611310245
Illinois,17,2002,986,12525556,7.913207348,0.252305851,7.871906046,7.380548629,8.363263462,0.25069256,7.418687879,8.407726816
Illinois,17,2003,847,12556006,6.755317356,0.232489552,6.745775687,6.291471999,7.200079374,0.231787596,6.299637834,7.210996879
Illinois,17,2004,1035,12589773,8.293177665,0.258291877,8.220958392,7.720107621,8.721809163,0.255536108,7.786925587,8.799429743
Illinois,17,2005,1067,12609903,8.422387767,0.258503071,8.461603551,7.953880904,8.9693261969999991,0.259042167,7.915721748,8.929053787
Illinois,17,2006,1369,12643955,10.855440952,0.294531255,10.827308386,10.253753671,11.4008631,0.292629956,10.278159693,11.432722211
Illinois,17,2007,1192,12695866,9.38386185,0.273299843,9.388882964,8.855877245,9.921888683,0.271941694,8.848194157,9.919529542
Illinois,17,2008,1353,12747038,10.596953374,0.289899094,10.614230537,10.048648394,11.17981268,0.288562318,10.028751149,11.165155599
Illinois,17,2009,1381,12796778,10.781313616,0.292494487,10.791778993,10.222595529,11.360962458,0.290399727,10.208024422,11.35460281
Illinois,17,2010,1288,12830632,9.992282392,0.281114787,10.03847667,9.490242686,10.586710655,0.279711217,9.44129741,10.543267374
Illinois,17,2011,1408,12869257,10.94060626,0.294804909,10.940802565,10.369318764,11.512286367,0.291573368,10.362788639,11.518423881
Illinois,17,2012,1628,12875255,12.527704811,0.314290597,12.644409761,12.030184841,13.258634681,0.313380061,11.91169524,13.143714382
Illinois,17,2013,1579,12882135,12.104001508,0.308790936,12.257284992,11.652697316,12.861872668,0.3084631,11.498771273,12.709231743
Illinois,17,2014,1705,12880580,13.130000024,0.322764227,13.236981565,12.608658729,13.8653044,0.320572875,12.49738214,13.762617909
Illinois,17,2015,1835,12859995,14.092518898,0.334539031,14.26905687,13.616176958,14.921936781,0.333101996,13.436822397,14.748215398
Illinois,17,2016,2411,12801539,18.873729378,0.391108044,18.833673045,18.081890059,19.585456031,0.383562748,18.107157612,19.640301145
Illinois,17,2017,2778,12802023,21.626394021,0.417949501,21.699695431,20.892751074,22.506639788,0.411706305,20.807213,22.445575043
Illinois,17,2018,2722,12741080,21.289867525,0.416446736,21.363966006,20.561375738,22.166556274,0.409484831,20.473631922,22.106103129
Illinois,17,2019,2790,12671821,21.892566359,0.423505204,22.017356464,21.200361944,22.834350983,0.416833939,21.062496159,22.722636559
Indiana,18,1999,191,6044969,3.193143163,0.231107129,3.159652266,2.711548415,3.607756118,0.228624414,2.740173191,3.646113135
Indiana,18,2000,214,6080485,3.540762206,0.24209379,3.519456096,3.047909367,3.991002825,0.240585066,3.066258378,4.015266035
Indiana,18,2001,283,6127760,4.664198908,0.277412875,4.618327089,4.080246231,5.156407946,0.27453105,4.120469674,5.207928143
Indiana,18,2002,293,6155967,4.80990661,0.281353821,4.75960966,4.214613304,5.304606016,0.278059365,4.25845312,5.3613601
Indiana,18,2003,434,6196638,7.107392219,0.341909101,7.003797866,6.344859476,7.662736255,0.336193056,6.437250381,7.777534056
Indiana,18,2004,542,6233007,8.795910045,0.379008223,8.695642408,7.963563154,9.427721662,0.373509824,8.053053928,9.538766162
Indiana,18,2005,610,6278616,9.84127036,0.400156117,9.715516923,8.94451215,10.486521696,0.393369782,9.056964371,10.62557635
Indiana,18,2006,736,6332669,11.76483491,0.435923684,11.622271747,10.782602611,12.461940883,0.42840262,10.910424489,12.619245332
Indiana,18,2007,781,6379599,12.369006724,0.445477296,12.242148762,11.383554055,13.100743469,0.438058524,11.495871225,13.242142224
Indiana,18,2008,830,6424806,13.20994155,0.462376172,12.918678011,12.039786846,13.797569177,0.44841386,12.303684254,14.116198846
Indiana,18,2009,896,6459325,14.031897318,0.473936351,13.871418453,12.963131785,14.779705121,0.463411565,13.102982071,14.960812566
Indiana,18,2010,927,6483802,14.378071634,0.478237342,14.297167002,13.376789075,15.217544928,0.469580575,13.440726444,15.315416825
Indiana,18,2011,975,6516922,15.320474233,0.497479318,14.961050631,14.021941948,15.900159314,0.479137083,14.345414769,16.295533697
Indiana,18,2012,1011,6537334,15.981040086,0.510092367,15.465019838,14.511716805,16.418322872,0.486379099,14.981259047,16.980821125
Indiana,18,2013,1064,6570902,16.596138714,0.517096265,16.192601868,15.219626389,17.165577347,0.496416061,15.582630034,17.609647394
Indiana,18,2014,1172,6596855,18.180504233,0.540177058,17.766041546,16.748896381,18.78318671,0.518951615,17.121757198,19.239251267
Indiana,18,2015,1245,6619680,19.494522392,0.561720576,18.807555652,17.762826409,19.852284895,0.533025124,18.393550063,20.595494721
Indiana,18,2016,1526,6633053,23.964210322,0.624191903,23.005997389,21.851694266,24.160300512,0.588930165,22.740794191,25.187626453
Indiana,18,2017,1852,6666818,29.396106916,0.695531159,27.779369408,26.514172963,29.044565854,0.645508391,28.032865844,30.759347988
Indiana,18,2018,1629,6691878,25.631363729,0.647491975,24.342942295,23.16080315,25.52508144,0.603132217,24.362279457,26.900448
Indiana,18,2019,1699,6732219,26.635895375,0.659720132,25.236849841,24.036813148,26.436886534,0.612263619,25.342843917,27.928946833
Iowa,19,1999,53,2917634,1.877431424,0.258233957,1.816540388,1.360715909,2.376071159,0.249521012,1.406327557,2.455717851
Iowa,19,2000,73,2926324,2.547324841,0.298667559,2.494597317,1.955365161,3.136581937,0.291970532,1.996695104,3.202878889
Iowa,19,2001,87,2931997,3.007483779,0.324136911,2.967260881,2.376657275,3.660116296,0.318123758,2.40559605,3.714212392
Iowa,19,2002,91,2934234,3.125628777,0.329473864,3.101320481,2.496997172,3.80773926,0.325106723,2.513380613,3.841929124
Iowa,19,2003,96,2941999,3.391598023,0.348046178,3.263087445,2.64310083,3.984784495,0.333037468,2.744006296,4.146059003
Iowa,19,2004,122,2953635,4.233329821,0.386301982,4.1305036,3.397545479,4.863461721,0.373958225,3.476177936,4.990481706
Iowa,19,2005,141,2964454,4.847086955,0.412124459,4.756356483,3.971263832,5.541449133,0.400557475,4.039323016,5.654850894
Iowa,19,2006,187,2982644,6.550946177,0.484974372,6.269605089,5.370986384,7.168223794,0.458478931,5.600396408,7.501495946
Iowa,19,2007,203,2999212,6.881185373,0.489352733,6.768444511,5.837343228,7.699545795,0.475051675,5.922054015,7.84031673
Iowa,19,2008,209,3016734,7.181525064,0.505493493,6.928022159,5.988748385,7.867295933,0.479221313,6.190757819,8.17229231
Iowa,19,2009,207,3032870,7.126726698,0.504850918,6.825218357,5.895422839,7.755013876,0.474385469,6.137218898,8.116234498
Iowa,19,2010,253,3046355,8.569840071,0.548833158,8.305007132,7.281629735,9.328384528,0.522131325,7.494127081,9.645553062
Iowa,19,2011,250,3062309,8.439306181,0.546003095,8.163774459,7.151782493,9.175766426,0.516322432,7.369140114,9.509472247
Iowa,19,2012,259,3074186,8.660483566,0.551295571,8.424994454,7.398927235,9.451061673,0.523503683,7.579944246,9.741022885
Iowa,19,2013,275,3090416,9.292946757,0.575141817,8.898478393,7.846745456,9.950211329,0.536598437,8.165668797,10.420224718
Iowa,19,2014,264,3107126,8.795787375,0.556254293,8.496597821,7.471656105,9.521539537,0.522929447,7.705528961,9.886045789
Iowa,19,2015,309,3123899,10.276345093,0.599157402,9.891484968,8.788579406,10.99439053,0.562706919,9.101996585,11.450693601
Iowa,19,2016,314,3134693,10.623943474,0.614437256,10.016929888,8.908965296,11.124894479,0.565288057,9.419646453,11.828240495
Iowa,19,2017,341,3145711,11.496511798,0.63844819,10.840156645,9.689582952,11.990730338,0.587027394,10.245153345,12.747870251
Iowa,19,2018,287,3156145,9.584531026,0.578783326,9.093371819,8.041312876,10.145430762,0.536764767,8.450115707,10.718946346
Iowa,19,2019,352,3155070,11.504441126,0.630773542,11.156646287,9.991129846,12.322162727,0.594651245,10.268124983,12.740757269
Kansas,20,1999,89,2678338,3.407455954,0.361395104,3.322956251,2.668599706,4.089196733,0.352232658,2.736459728,4.193181222
Kansas,20,2000,103,2688418,3.957977798,0.390139564,3.831249456,3.091341173,4.571157739,0.377504226,3.193304252,4.722651345
Kansas,20,2001,138,2702162,5.257853774,0.448115787,5.107021711,4.254934136,5.959109285,0.434738558,4.379546832,6.136160716
Kansas,20,2002,170,2713535,6.448734724,0.495582345,6.264890632,5.323120084,7.206661179,0.480495177,5.477393327,7.42007612
Kansas,20,2003,188,2723004,7.086494831,0.518670597,6.904139693,5.917208861,7.891070525,0.503536139,6.069900462,8.1030892
Kansas,20,2004,224,2734373,8.478714254,0.569476607,8.192005992,7.119197201,9.264814783,0.547351424,7.362540103,9.594888404
Kansas,20,2005,241,2745299,9.07512686,0.588592213,8.778643055,7.67029812,9.886987989,0.565482109,7.921486124,10.228767597
Kansas,20,2006,257,2762931,9.487245992,0.597767446,9.301716185,8.164474961,10.438957408,0.580225114,8.315621799,10.658870185
Kansas,20,2007,270,2783785,9.979420359,0.613535287,9.699024889,8.542107728,10.855942049,0.590263857,8.776891196,11.181949522
Kansas,20,2008,219,2808076,8.000984659,0.547751018,7.798934217,6.76600807,8.831860364,0.527003136,6.927392664,9.074576655
Kansas,20,2009,304,2832704,11.060946563,0.644108302,10.731795486,9.525394545,11.938196427,0.615510684,9.798494291,12.323398836
Kansas,20,2010,269,2853118,9.558976133,0.591630418,9.42828162,8.301570767,10.554992473,0.574852476,8.399380514,10.718571752
Kansas,20,2011,280,2871238,10.116418612,0.615891446,9.751890996,8.609628563,10.894153429,0.582786956,8.909271378,11.323565845
Kansas,20,2012,318,2885905,11.480693264,0.655319116,11.019073739,9.807952555,12.230194924,0.617918972,10.196267796,12.765118732
Kansas,20,2013,331,2893957,11.958581686,0.671076557,11.437626751,10.205435859,12.669817644,0.628668823,10.643271635,13.273891737
Kansas,20,2014,332,2904021,11.732992723,0.65783267,11.432424215,10.202650063,12.662198367,0.627435792,10.44364069,13.022344757
Kansas,20,2015,329,2911641,11.835739184,0.668147304,11.299469955,10.078468465,12.520471446,0.622959944,10.526170467,13.145307901
Kansas,20,2016,313,2907289,11.088974254,0.642144144,10.766043555,9.573319344,11.958767766,0.608532761,9.830371732,12.347576776
Kansas,20,2017,333,2913123,11.757520341,0.660329009,11.431031234,10.203254594,12.658807873,0.626416653,10.463275484,13.051765198
Kansas,20,2018,345,2911505,12.409520511,0.683802931,11.849541732,10.599144284,13.09993918,0.637957882,11.069266767,13.749774255
Kansas,20,2019,403,2913314,14.262074606,0.728308605,13.833043743,12.482460682,15.183626804,0.68907299,12.834589739,15.689559473
Kentucky,21,1999,197,4018053,4.859778248,0.346457825,4.902872112,4.21821437,5.587529854,0.349315174,4.180720912,5.538835585
Kentucky,21,2000,241,4041769,5.91318176,0.381056457,5.962735624,5.209912234,6.715559014,0.384093566,5.166311105,6.660052416
Kentucky,21,2001,345,4068132,8.438579765,0.454680066,8.480550779,7.585658867,9.37544269,0.456577506,7.547406836,9.329752694
Kentucky,21,2002,426,4089875,10.451943055,0.50711538,10.415966258,9.426842038,11.405090478,0.504655214,9.45799691,11.4458892
Kentucky,21,2003,560,4117170,13.590555184,0.57577461,13.60157584,12.47502373,14.728127949,0.574771485,12.46203695,14.719073419
Kentucky,21,2004,526,4146101,12.770507023,0.558375734,12.686618102,11.602418943,13.770817261,0.553162836,11.676090584,13.864923461
Kentucky,21,2005,638,4182742,15.345514063,0.61005535,15.253152119,14.069551091,16.436753146,0.603878075,14.149805576,16.541222549
Kentucky,21,2006,728,4219239,17.382614842,0.647623173,17.254296332,16.000902266,18.507690397,0.639486768,16.113273424,18.651956261
Kentucky,21,2007,708,4256672,16.696893685,0.631625313,16.632712128,15.407524752,17.857899505,0.6250956,15.458908072,17.934879298
Kentucky,21,2008,764,4289878,17.942920291,0.654384024,17.809364276,16.54649671,19.072231841,0.644320186,16.660327605,19.225512977
Kentucky,21,2009,769,4317074,17.962058759,0.65473264900000006,17.812990929,16.55397928,19.072002577,0.642352882,16.678782767,19.245334752
Kentucky,21,2010,1007,4339367,23.570877715,0.751836103,23.206149653,21.772825482,24.639473824,0.731287842,22.097278953,25.044476476
Kentucky,21,2011,1058,4369356,25.002586988,0.77902981,24.214094709,22.755006747,25.67318267,0.744432633,23.475688559,26.529485416
Kentucky,21,2012,1078,4380415,24.964743007,0.771972464,24.60954042,23.140444359,26.078636481,0.749538807,23.451676978,26.477809036
Kentucky,21,2013,1019,4395295,23.684889191,0.754819969,23.183881856,21.760389516,24.607374195,0.726271602,22.205442052,25.16433633
Kentucky,21,2014,1077,4413457,24.745885349,0.768602766,24.402639473,22.945218472,25.860060474,0.743582143,23.239423928,26.252346769
Kentucky,21,2015,1273,4425092,29.906658693,0.85314756,28.767763473,27.187432802,30.348094143,0.806291158,28.234489475,31.578827912
Kentucky,21,2016,1419,4436974,33.549864203,0.908712295,31.981255694,30.31722863,33.645282757,0.8489934,31.768788105,35.330940301
Kentucky,21,2017,1566,4454189,37.221635285,0.958559525,35.157915392,33.416576462,36.899254321,0.888438229,35.342858616,39.100411954
Kentucky,21,2018,1315,4468402,30.854211664,0.868740576,29.428865174,27.83824418,31.019486168,0.811541323,29.151480135,32.556943193
Kentucky,21,2019,1380,4467673,32.510405584,0.894555995,30.888563241,29.258838585,32.518287897,0.831492171,30.757075833,34.263735334
Louisiana,22,1999,188,4460811,4.324634048,0.315760893,4.214480282,3.612030054,4.816930509,0.307372565,3.705742698,4.943525398
Louisiana,22,2000,248,4468976,5.641658216,0.358893648,5.549369699,4.858694456,6.240044942,0.352385328,4.938226666,6.345089766
Louisiana,22,2001,265,4477875,5.970015671,0.367651868,5.917985652,5.205449273,6.63052203,0.363538969,5.249418011,6.690613332
Louisiana,22,2002,365,4497267,8.252309882,0.433173174,8.116040253,7.283406846,8.948673659,0.424812963,7.40329046,9.101329303
Louisiana,22,2003,536,4521042,12.135330641,0.526159095,11.85567398,10.851983223,12.859364736,0.512087121,11.104058814,13.166602467
Louisiana,22,2004,539,4552238,12.121104625,0.524566647,11.840329965,10.840731699000001,12.839928232,0.509999115,11.092953996,13.149255254
Louisiana,22,2005,661,4576628,14.730186365,0.57623593,14.442947952,13.34188744,15.544008465,0.561765568,13.600763942,15.859608788
Louisiana,22,2006,705,4302665,16.531386987,0.627056738,16.385193828,15.17567371,17.594713945,0.617102101,15.30235578,17.760418193
Louisiana,22,2007,808,4375581,18.832704903,0.668109837,18.466119128,17.192832952,19.739405304,0.649635804,17.523209624,20.142200183
Louisiana,22,2008,647,4435586,14.877749166,0.591823881,14.586573228,13.462596789,15.710549668,0.573457367,13.717774359,16.037723973
Louisiana,22,2009,584,4491648,13.138603785,0.550667227,13.001909321,11.947384563,14.05643408,0.538022836,12.059296019,14.217911551
Louisiana,22,2010,591,4533372,13.17472551,0.549423753,13.036653511,11.985591223,14.087715799,0.536256269,12.097854955,14.251596065
Louisiana,22,2011,601,4574836,13.483420969,0.560029263,13.137082947,12.086772277,14.187393617,0.535872791,12.385763614,14.581078324
Louisiana,22,2012,566,4601893,12.328603934,0.527954836,12.299286402,11.286010369,13.312562435,0.516977568,11.293812456,13.363395412
Louisiana,22,2013,809,4625470,17.771823613,0.638332105,17.490114518,16.284871946,18.69535709,0.61491968,16.520692688,19.022954538
Louisiana,22,2014,777,4649676,16.858282701,0.617774536,16.710841788,15.535825493,17.885858083,0.59949811,15.647444611,18.069120791
Louisiana,22,2015,861,4670724,19.038535634,0.662580521,18.433972977,17.202645865,19.665300089,0.628228118,17.739877814,20.337193454
Louisiana,22,2016,996,4681666,21.810693023,0.705783367,21.274477932,19.953226978,22.595728885,0.674107629,20.427357624,23.194028422
Louisiana,22,2017,1108,4684333,24.502779616,0.752287433,23.653314143,22.260548032,25.046080254,0.710594955,23.028296247,25.977262984
Louisiana,22,2018,1140,4659978,25.431071017,0.769541897,24.463634807,23.043516158,25.883753456,0.724550331,23.9227689,26.939373134
Louisiana,22,2019,1267,4648794,28.334779699,0.813832207,27.254380383,25.753645156,28.75511561,0.765681238,26.739668573,29.929890826
Maine,23,1999,67,1266808,5.270645212,0.645851458,5.288883556,4.098831867,6.716670561,0.646139965,4.084697333,6.693508594
Maine,23,2000,61,1274923,4.778201182,0.613995509,4.784602678,3.6598382800000002,6.146013524,0.612605599,3.654941648,6.137790546
Maine,23,2001,85,1285692,6.489329376,0.707994715,6.611225706,5.280782645,8.17491281,0.71708811,5.176148684,8.034244021
Maine,23,2002,139,1295960,10.938349806,0.934656459,10.72563968,8.942555388,12.508723973,0.909736884,9.106423147,12.770276466
Maine,23,2003,133,1306513,10.280910383,0.899334871,10.17976859,8.449680739,11.909856441,0.882697883,8.518214035,12.04360673
Maine,23,2004,140,1313688,10.950621327,0.933825246,10.657020541,8.891682595,12.422358486,0.900682625,9.120323844,12.780918809
Maine,23,2005,163,1318787,12.425575156,0.987670858,12.359842795,10.462371493,14.257314097,0.968097603,10.489740274,14.361410038
Maine,23,2006,159,1323619,12.025456534,0.970014255,12.012520219,10.14531677,13.879723668,0.952654821,10.124228594,13.926684475
Maine,23,2007,159,1327040,12.36189824,0.999086183,11.98155293,10.119162978,13.843942882,0.950198955,10.403689322,14.320107158
Maine,23,2008,162,1330509,12.324088319,0.989288313,12.17579137,10.300815159,14.050767582,0.956620516,10.385083226,14.263093413
Maine,23,2009,173,1329590,12.745005583,0.99497306,13.01152987,11.072603207,14.950456533,0.989248297,10.794858385,14.695152781000001
Maine,23,2010,135,1328361,10.422143628,0.919142912,10.162899995,8.448520991,11.877278998,0.874683165,8.620623521,12.223663734
Maine,23,2011,156,1328188,11.777308817,0.976347341,11.74532521,9.902183113,13.588467307,0.940378621,9.863668028,13.690949607
Maine,23,2012,150,1329192,11.474302724,0.966025811,11.28505137,9.479067021,13.091035718,0.921420586,9.580892135,13.367713312
Maine,23,2013,174,1328302,13.243784249,1.04841749,13.099430702,11.153022756,15.045838648,0.993065279,11.188885968,15.298682529
Maine,23,2014,216,1330089,16.8384963,1.185922601,16.239514799,14.073795109,18.40523449,1.104959026,14.514088001,19.162904598
Maine,23,2015,269,1329328,21.157174946,1.338199802,20.235788308,17.817544642,22.654031974,1.233797789,18.534303333,23.780046559
Maine,23,2016,353,1331479,28.714413926,1.581015866,26.511871385,23.746145701,29.27759707,1.411084533,25.615622829,31.813205024
Maine,23,2017,424,1335907,34.392021947,1.727957067,31.738736304,28.71765249,34.759820119,1.541369293,31.005226094,37.778817799
Maine,23,2018,345,1338404,27.944143117,1.560885311,25.776970182,23.056910752,28.497029613,1.387785424,24.884807908,31.003478327
Maine,23,2019,371,1344212,29.917437876,1.606314997,27.599813125,24.791307758,30.408318491,1.432910901,26.769060483,33.06581527
Maryland,24,1999,629,5254509,11.432852592,0.457613007,11.970671284,11.035159519,12.90618305,0.477301921,10.535931099,12.329774085
Maryland,24,2000,623,5296486,11.278000312,0.453137532,11.762515751,10.838855476,12.686176027,0.471255243,10.389850749,12.166149875
Maryland,24,2001,639,5374691,11.482513961,0.454872096,11.889055576,10.967220987,12.810890164,0.47032377,10.590964653,12.37406327
Maryland,24,2002,723,5440389,12.884188617,0.479809205,13.28949088,12.320777572,14.258204189,0.494241484,11.943762575,13.824614658
Maryland,24,2003,779,5496269,13.775041355,0.495071022,14.173250982,13.177944528,15.168557436,0.507809415,12.804702151,14.745380558
Maryland,24,2004,676,5546935,11.8513521,0.45723771,12.186910429,11.268204874,13.105615984,0.468727324,10.955166188,12.747538011
Maryland,24,2005,656,5592379,11.44836996,0.448448958,11.730249327,10.832590316,12.627908338,0.457989291,10.569410003,12.327329917
